Model,Band_Selection,N_Bands,OA,AA,Kappa
SVM,PCA Loadings,8,0.8862,0.8949,0.8767
SVM,Mutual Information,8,0.7487,0.7571,0.7279
SVM,K-Means Clustering,8,0.9467,0.9533,0.9422
SVM,Laplacian Score,8,0.8636,0.8723,0.8523
SVM,Genetic Algorithm,8,0.9579,0.9632,0.9544
SVM,QPSO,8,0.9631,0.9672,0.96
SVM,Quantum Amplitude (Qiskit),8,0.8308,0.8457,0.8168
Random Forest,PCA Loadings,8,0.8738,0.8826,0.8633
Random Forest,Mutual Information,8,0.72,0.7282,0.6968
Random Forest,K-Means,8,0.9128,0.9245,0.9056
Random Forest,Laplacian Score,8,0.8369,0.8465,0.8234
Random Forest,Genetic Algorithm,8,0.9303,0.9377,0.9245
Random Forest,QPSO,8,0.9231,0.9337,0.9167
Random Forest,Quantum (Qiskit),8,0.8164,0.827,0.8012
XGBoost,PCA Loadings,8,0.881,0.8893,0.8711
XGBoost,Mutual Information,8,0.7056,0.714,0.6812
XGBoost,K-Means,8,0.9108,0.9237,0.9034
XGBoost,Laplacian Score,8,0.8277,0.8378,0.8134
XGBoost,Genetic Algorithm,8,0.9241,0.9335,0.9178
XGBoost,QPSO,8,0.9333,0.9415,0.9278
XGBoost,Quantum (Qiskit),8,0.8123,0.8185,0.7966
LightGBM,PCA Loadings,8,0.8862,0.8932,0.8767
LightGBM,Mutual Information,8,0.7138,0.7179,0.6898
LightGBM,K-Means,8,0.9087,0.9221,0.9012
LightGBM,Laplacian Score,8,0.8144,0.8279,0.7989
LightGBM,Genetic Algorithm,8,0.9251,0.9352,0.9189
LightGBM,QPSO,8,0.9303,0.9385,0.9245
LightGBM,Quantum (Qiskit),8,0.8062,0.8139,0.79
KNN,PCA Loadings,8,0.8533,0.8622,0.8411
KNN,Mutual Information,8,0.6964,0.71,0.6714
KNN,K-Means,8,0.9138,0.9265,0.9067
KNN,Laplacian Score,8,0.8185,0.8331,0.8035
KNN,Genetic Algorithm,8,0.9344,0.9435,0.9289
KNN,QPSO,8,0.921,0.9322,0.9145
KNN,Quantum (Qiskit),8,0.7928,0.8019,0.7756


Model,Band_Selection,N_Bands,OA,AA,Kappa
KNN,PCA Loadings,8,0.8533,0.8622,0.8411
KNN,Mutual Information,8,0.6964,0.71,0.6714
KNN,K-Means,8,0.9138,0.9265,0.9067
KNN,Laplacian Score,8,0.8185,0.8331,0.8035
KNN,Genetic Algorithm,8,0.9344,0.9435,0.9289
KNN,QPSO,8,0.921,0.9322,0.9145
KNN,Quantum (Qiskit),8,0.7928,0.8019,0.7756


Model,Band_Selection,N_Bands,OA,AA,Kappa
LightGBM,PCA Loadings,8,0.8862,0.8932,0.8767
LightGBM,Mutual Information,8,0.7138,0.7179,0.6898
LightGBM,K-Means,8,0.9087,0.9221,0.9012
LightGBM,Laplacian Score,8,0.8144,0.8279,0.7989
LightGBM,Genetic Algorithm,8,0.9251,0.9352,0.9189
LightGBM,QPSO,8,0.9303,0.9385,0.9245
LightGBM,Quantum (Qiskit),8,0.8062,0.8139,0.79


Model,Band_Selection,N_Bands,OA,AA,Kappa
Random Forest,PCA Loadings,8,0.8738,0.8826,0.8633
Random Forest,Mutual Information,8,0.72,0.7282,0.6968
Random Forest,K-Means,8,0.9128,0.9245,0.9056
Random Forest,Laplacian Score,8,0.8369,0.8465,0.8234
Random Forest,Genetic Algorithm,8,0.9303,0.9377,0.9245
Random Forest,QPSO,8,0.9231,0.9337,0.9167
Random Forest,Quantum (Qiskit),8,0.8164,0.827,0.8012


Model,Band_Selection,N_Bands,OA,AA,Kappa
XGBoost,PCA Loadings,8,0.881,0.8893,0.8711
XGBoost,Mutual Information,8,0.7056,0.714,0.6812
XGBoost,K-Means,8,0.9108,0.9237,0.9034
XGBoost,Laplacian Score,8,0.8277,0.8378,0.8134
XGBoost,Genetic Algorithm,8,0.9241,0.9335,0.9178
XGBoost,QPSO,8,0.9333,0.9415,0.9278
XGBoost,Quantum (Qiskit),8,0.8123,0.8185,0.7966


0,1,2,3,4,5,6,7
1.2162915,1.3020524,0.8987817,0.86122245,1.1644833,1.2937688,1.5159252,1.6302562
1.0102075,1.5287284,1.0630939,1.113324,0.97852045,0.98621416,0.97815937,0.8353875
1.1708109,1.1956317,0.8227567,0.753327,0.88039935,1.1744192,1.3399291,1.6594988
-0.48780987,-0.04416849,-0.15575932,-0.11709834,-0.20640844,-0.27460653,-0.33692244,-0.44331425
0.706056,1.2445853,0.6743852,0.82594895,0.65238464,0.84697306,0.9537155,0.8805807
0.056536134,-0.0452327,-0.18028353,-0.21254428,-0.047545742,0.1477072,0.1666219,0.32231176
-1.5850294,-1.6713398,-2.2231503,-2.2397327,-2.3641376,-2.3616931,-2.3853211,-2.017101
0.68047315,0.30595535,0.21823491,0.19517583,0.40848368,0.6189848,0.61150086,0.8353875
-1.1486999,-1.2892897,-2.0514808,-2.003193,-1.9669809,-1.9577409,-1.876888,-1.5226341
-0.7379532,-0.6252251,0.56280005,0.53027403,0.3309213,0.07426134,-0.048484415,-0.5363591
-0.7137916,0.007977615,0.36538017,0.41200405,0.24027611,-0.15066662,-0.19514781,-0.47521532
-0.54892445,-0.0026644473,0.090709,0.21799985,-0.04006985,-0.18738957,-0.23425806,-0.3928042
-1.5807656,-1.8150076,-2.646193,-2.6941383,-2.5809386,-2.6156936,-2.4439864,-2.1447053
-1.6390376,-1.8575758,-2.6952415,-2.741861,-2.7669015,-2.611103,-2.5613172,-2.1447053
-1.4898044,-1.6979449,-2.221924,-2.2667065,-2.26882,-2.3616931,-2.3413222,-1.9639325
0.7970172,0.5720069,1.0962017,1.0728633,1.3140011,1.1162746,1.0710462,0.8327291
0.7941747,0.7103537,0.41074997,0.3954048,0.7037814,0.8270815,0.58216816,1.1012299
-0.42953783,-0.14526808,0.32123658,0.37984294,0.079544425,-0.07722076,-0.12181611,-0.32102674
-0.46080574,-0.2357256,0.079673104,0.11736665,0.13935156,-0.19657029,-0.14626001,-0.37951207
-0.85023344,-1.1009252,-0.42429942,-0.37231246,-0.2989226,-0.54084784,-0.57647264,-0.8022014
1.3925289,1.2669336,0.8350188,0.70871645,0.971979,1.1836,1.2861525,1.5611372
-0.0045784283,0.029261738,-0.9969398,-1.0103477,-1.069874,-0.77801675,-0.64002675,-0.15354607
-0.94972223,-0.92533123,0.123816684,0.18687618,-0.18771872,-0.38630545,-0.51291853,-0.91917205
0.44738507,0.1590949,-0.8485683,-0.90348977,-0.97549087,-0.7581252,-0.68402576,-0.017966459
0.85244673,1.2871535,0.7185288,0.66099346,0.62154657,0.8653345,1.0417135,0.97628397
0.6563116,1.3201439,0.8693527,0.9193199,0.6682709,0.79188865,0.9243828,0.6094215
-1.012258,-1.3127023,-0.77131706,-0.75720847,-0.67458624,-0.7091613,-0.8209116,-1.0547516
-0.80901664,-0.41876906,0.21823491,0.21799985,0.22158638,-0.17208834,-0.29292342,-0.58952755
1.0116289,1.3573911,1.2163702,1.3581636,1.2037317,1.2784675,1.1492667,0.92843235
0.26262012,-0.015434922,-0.028233424,-0.096349224,0.095430695,0.28235796,0.30839652,0.28775224
-0.13959898,0.049481656,-0.4807051,-0.4345598,-0.42601278,0.080381826,0.24484238,0.14419739
1.2589296,1.0338724,0.7209812,0.52716166,0.7234056,1.0764914,1.0026033,1.4122654
0.08069771,0.11971927,-0.3396909,-0.29761565,-0.25219828,0.19055063,0.30839652,0.3834555
-1.0207857,-1.3127023,-0.24036784,-0.26960433,-0.30172607,-0.5622695,-0.6449155,-0.97234046
-0.5745073,-0.36662295,0.30039102,0.29995885,0.25616238,-0.078750886,-0.22936927,-0.4938243
1.1637046,0.80400383,0.4953585,0.51056236,0.6701399,0.8729851,1.1003789,1.2660521
-1.3945794,-1.7107154,-2.4512255,-2.4783475,-2.483752,-2.4764524,-2.4830968,-1.961274
0.43317237,0.33362472,1.1881675,1.1091743,1.3691359,1.0122262,0.8559399,0.59347093
-0.7081065,-0.3336326,1.2641926,1.3104407,1.1663523,0.38487613,-0.033818074,-0.6586465
-0.23624527,-0.37832925,0.4156548,0.3684309,0.38792497,0.33285198,0.3132853,0.0033009304
0.4317511,0.47409993,0.19125828,0.13915321,0.22625881,0.4399605,0.61150086,0.6572731
-0.9610924,-1.0977325,-0.24772511,-0.18142061,-0.19052218,-0.43220913,-0.57647264,-0.83410245
-0.24761543,0.065444745,-0.4672168,-0.43663472,-0.4185369,0.11404451,0.29861894,0.192049
1.2859337,1.2147875,0.94783014,0.8145369,1.0598208,1.2004313,1.1932657,1.3564385
-1.5992421,-1.7681825,-2.622895,-2.6246288,-2.6388767,-2.5315368,-2.3999875,-2.0303931
-0.51055014,-0.6560871,-1.6517361,-1.5736862,-1.6240245,-1.4420898,-1.3440111,-0.79954296
0.25124997,0.1771864,0.26483092,0.28958428,0.33559373,0.35886407,0.30839652,0.42599028
-1.4841193,-1.7990445,-2.5628107,-2.6360407,-2.5734627,-2.3968859,-2.4684305,-2.0330515
-0.11685867,-0.16761641,-0.087091535,-0.052776087,0.107579015,-0.10629308,0.044402402,-0.20671454
0.13328466,0.28573543,-0.0834129,-0.03513934,0.097299665,0.4185388,0.6359448,0.4313071
-1.5011744,-1.6606977,-2.064969,-2.1536238,-2.1417298,-2.2423437,-2.2288802,-1.8974719
-0.3627382,-0.03884746,-0.030685844,0.05408185,0.13374464,-0.13689552,-0.038706854,-0.26254144
0.21003316,-0.1995426,-1.2103004,-1.2738615,-1.211916,-0.94633013,-0.7720238,0.10697945
0.05085106,0.057995304,0.020815,0.01569599,-0.13912542,0.22574343,0.21062092,0.36750495
-0.6270942,0.037775386,-0.13491374,-0.10049905,-0.21855678,-0.24859445,-0.2733683,-0.3582447
-0.7436383,-0.9593859,-0.55550396,-0.5995152,-0.5316098,-0.3939561,-0.4200317,-0.62408704
-0.0514803,-0.23785402,0.23785427,0.08831789,0.24494855,0.22880368,0.13728923,0.21863323
-0.8829226,-0.743352,0.30897447,0.27091008,-0.073711365,-0.85911316,-0.8697994,-1.0839943
-0.5475032,-0.1644238,1.0115931,1.0863502,0.83834743,0.08650231,-0.09248344,-0.63472074
-0.7606935,-0.33256838,0.5345972,0.4887758,0.3925974,-0.29755837,-0.5031409,-0.8473946
-0.7237405,-0.61032623,-0.29799974,-0.20113227,-0.3222848,-0.21952213,-0.35647756,-0.4725569
-0.9198756,-1.0253667,-0.14594965,-0.084937215,-0.17370142,-0.53625745,-0.6155829,-0.8367609
-0.8644461,-1.0902832,-0.30290458,-0.13266018,-0.25500175,-0.5148357,-0.60580534,-0.91917205
-0.73937446,-0.8976619,-0.36544132,-0.43767217,-0.34004003,-0.505655,-0.679137,-0.7197903
0.77854073,0.6465013,0.8104946,0.7201284,0.7486367,0.8117803,0.8266072,0.72639215
-0.20639862,-0.4762362,0.21333006,0.09765499,0.19168282,0.11404451,0.00040338453,-0.07379335
-0.53329045,-0.66353655,-0.39241797,-0.37853718,-0.30920196,-0.2577752,-0.38581023,-0.51509166
0.8950848,1.0966606,0.48800123,0.47321394,0.45427352,0.9051177,1.1003789,1.3378296
0.08211897,-0.028205397,0.3825471,0.43794045,0.3804491,0.5700209,0.58216816,0.31433648
0.25267124,0.039903797,-1.0141068,-1.0539209,-1.0222152,-0.6709082,-0.49336338,0.17078161
-0.31867886,-0.17187323,0.9748068,1.0427772,1.0915933,0.48433405,0.23017603,-0.37419522
0.43032983,0.103756174,0.40829754,0.40785423,0.60939825,0.5531896,0.40617213,0.45523292
-0.9255607,-1.1881901,-0.6376601,-0.7157103,-0.49236134,-0.8009685,-0.88446575,-1.1238706
0.12902085,0.4496232,0.2550212,0.27713484,0.15897578,0.5225871,0.46972626,0.5190351
-1.3590477,-1.6340926,-2.436511,-2.4731603,-2.6099076,-2.433609,-2.5173182,-1.9851999
0.19582048,0.25274503,0.15324573,0.11217937,-0.008297308,0.446081,0.48439258,0.51371825
0.82260007,1.3329144,0.976033,0.99609166,0.81685424,0.9510214,1.0074921,0.86728865
-0.5830349,-0.056938965,-0.22565332,-0.2426305,-0.3549918,-0.42914888,-0.32714486,-0.573577
-0.9511435,-1.3318579,-0.42675185,-0.49680713,-0.4447025,-0.6035828,-0.8013565,-1.076019
0.20861189,-0.018627541,0.02326742,0.091430254,0.15336886,0.4399605,0.5283916,0.5004261
0.79559594,0.5720069,1.2372159,1.2419686,1.3083942,0.99539495,1.0368247,0.7609517
1.0983262,1.1073027,0.5014895,0.59252137,0.57856023,0.99233466,1.0954901,1.3777059
0.949093,0.6997116,0.53337103,0.3881426,0.6701399,0.820961,0.9292716,1.2288343
1.133858,0.85508573,1.77307,1.4785085,1.7718995,1.5875522,1.232376,0.79019433
-0.2987811,-0.122919746,-0.060114894,0.048894573,-0.1606186,0.09415292,-0.0044853953,-0.14025395
-0.9298245,-1.0083393,-0.63398147,-0.6005527,-0.5736617,-0.580631,-0.68402576,-0.83410245
-0.15381166,-0.08247991,-0.4414664,-0.464646,-0.4045196,-0.12618467,-0.038706854,0.10697945
-0.91419053,-1.1732912,-0.5346584,-0.5227435,-0.4325542,-0.5653298,-0.7573575,-0.8128351
-0.49775875,-0.42834693,0.22436596,0.33108252,0.18046898,0.019176936,-0.1511488,-0.46724007
-0.6569409,-0.1495249,-0.061341107,-0.023727328,-0.1755704,-0.29143786,-0.26847953,-0.43268055
-0.21776877,-0.11972713,-0.44882363,-0.38164955,-0.3204158,-0.15372688,-0.13159367,0.091028914
0.7614855,0.8657278,0.64740855,0.51056236,0.6411708,0.7689368,0.74838674,0.6572731
-0.80901664,-1.0562286,-0.17537868,-0.1087987,-0.090532124,-0.5760406,-0.60580534,-0.9670237
1.6185107,1.4052804,0.9870689,0.9483687,1.1355141,1.2937688,1.540369,1.7179842
-1.3249372,-1.3297296,-0.88903326,-0.92423886,-1.1380916,-1.4114873,-1.4955633,-1.6077037
-0.93693084,-1.0711275,-0.35685784,-0.41277322,-0.2447224,-0.45975134,-0.62047166,-0.91917205
-0.6455707,-0.7827276,0.16796027,0.2937341,0.19542076,-0.017545998,-0.26359072,-0.82346874
-0.15381166,-0.114406094,-0.584933,-0.50095695,-0.31480888,-0.19197993,-0.08759466,0.10697945
-0.6782599,-0.51774025,0.035529528,0.11010446,-0.0045593623,0.17218916,-0.0044853953,-0.13759552
4.607439,4.3158846,2.5468087,2.5439756,2.1774669,1.9379503,2.0488021,2.6537492
-1.0747939,-1.1700987,-0.114068165,-0.18764535,-0.37368155,-0.6785588,-0.81113404,-1.1158954
-0.86160356,-0.4070628,0.19616312,0.284397,0.098234154,-0.24553421,-0.28314584,-0.60016125
-0.47359717,-0.11014927,-0.052757632,0.06549387,0.06365815,-0.13077503,-0.17559269,-0.4060963
-0.40537626,-0.04204008,0.85586435,0.9379941,0.8047059,0.3190809,0.10306776,-0.40875474
-1.6688843,-1.9086577,-2.7062774,-2.759498,-2.7379324,-2.6202838,-2.6199825,-2.1872401
0.59803957,0.20166315,-0.8829022,-0.9646996,-0.98950815,-0.57910085,-0.33692244,0.35687125
-0.06569299,0.34320256,0.83869743,0.883009,0.72153664,0.3405026,0.20084336,-0.22532351
-0.09696091,0.042032212,-0.4328829,-0.35571316,-0.21949126,-0.00071465375,0.18617702,0.192049
-1.5224935,-1.8267138,-2.6363833,-2.6215165,-2.5407557,-2.5300066,-2.3706548,-2.0064673
-0.96393496,-1.0466508,-0.28451142,-0.25922978,-0.39424023,-0.4643417,-0.5178073,-0.84473616
-0.78485507,-0.2006068,-0.06624595,-0.006090581,-0.1615531,-0.36029336,-0.30758974,-0.64535445
-1.4898044,-1.713908,-2.5137622,-2.5488944,-2.418338,-2.4274883,-2.2924345,-1.8894967
-0.031582538,-0.408127,-1.4690307,-1.557087,-1.5287069,-1.0962821,-0.9920189,-0.19873928
1.0258415,0.7827197,1.446898,1.1786838,1.4504361,1.3136604,1.2274872,0.9310908
0.6875795,0.4166328,0.037981946,-0.018540049,0.24588303,0.5149365,0.6066121,0.8646302
0.6179373,0.7933618,0.49290606,0.4203037,0.57388777,0.6021535,0.71905404,0.75563484
0.18729286,-0.07715888,0.67193276,0.52508676,0.7962956,0.38334602,0.30350775,0.08571206
-0.5446606,-0.573079,-0.49664584,-0.3505259,-0.272757,-0.18585944,-0.23914683,-0.30241778
-0.43380165,-0.78059924,-1.7289875,-1.7749527,-1.7137352,-1.6899695,-1.5200071,-1.0175337
-0.2575643,-0.6262893,-1.5560918,-1.5249258,-1.5744967,-1.3625234,-1.1973476,-0.6107949
-0.720898,-0.5400886,0.5726098,0.61223304,0.3711042,-0.023666486,-0.28803462,-0.7144734
-0.22203258,0.031390153,-0.5469205,-0.4490842,-0.52039593,0.07732158,0.3572843,0.27977696
-1.2325548,-1.0211098,-1.8160484,-1.8226756,-1.8445634,-2.0235362,-1.9991076,-1.5678273
-1.0321559,-0.8604147,0.23172322,0.20866275,-0.19332564,-0.58981174,-0.767135,-0.96436524
-0.67115355,-0.43153954,1.0655464,1.1496351,0.9551583,0.08344207,-0.014262955,-0.65598816
0.838234,0.5347597,1.5474472,1.3374145,1.4504361,1.3565037,1.0857126,0.69980794
-1.4343749,-1.6170652,-2.3286045,-2.3196168,-2.3314307,-2.3938258,-2.3266559,-1.9692494
0.045165982,0.12078348,0.028172264,0.05200694,0.059920207,0.4108882,0.4110609,0.49245086
-0.41958895,-0.4921993,0.029398473,0.15471505,0.055247776,-0.16443773,-0.35647756,-0.66928023
1.0713221,1.2520347,0.48064396,0.5645101,0.49912885,1.096383,1.3154852,1.7897617
0.93345904,0.68906957,0.29425997,0.29684648,0.555198,0.6954909,0.7337204,1.1224973
-0.9298245,-1.264813,-0.67689884,-0.66694987,-0.620386,-0.63265514,-0.6938033,-0.81815195
-1.504017,-1.5904601,-2.128732,-2.2397327,-2.2314405,-2.2790666,-2.3950987,-1.9745662
0.37916416,0.16228752,-0.1398186,-0.07145029,-0.0054938486,0.30837002,0.29861894,0.6679068
-0.62567294,-0.25488132,-0.025781002,0.011546167,-0.12978055,-0.32969093,-0.36136633,-0.5975028
0.15176114,-0.14313966,-1.1759665,-1.2033145,-1.3212509,-0.9876434,-1.0066853,-0.19608085
-0.07279933,0.031390153,-0.46353817,-0.3619379,-0.2512638,0.0375384,0.044402402,0.24255905
0.18302906,0.015427059,-0.14227101,-0.23640576,-0.13725644,0.0926228,0.23017603,0.31965333
-1.4699066,-1.512773,-1.9178239,-1.941983,-2.0482812,-2.2775364,-2.013774,-1.9506403
-1.0975342,-1.1711628,-0.8154606,-0.85680425,-0.92129064,-1.2676558,-1.3440111,-1.3152771
-0.60719645,-0.41557646,0.8117208,0.87470937,0.7729334,0.4598521,0.30839652,-0.24393247
0.08496151,0.22188306,-0.063793525,-0.03513934,0.096365176,0.27011698,0.2888414,0.44459924
-0.53755426,-0.44218162,0.06250616,0.020883268,0.105710045,-0.16137749,-0.28803462,-0.6214286
0.0025279159,0.033518564,-0.21339121,-0.26545453,-0.14192888,0.052839622,0.3328404,0.26382643
-0.477861,-0.32511893,0.75163645,0.76266414,0.4075492,-0.06191954,-0.35158876,-0.6054781
0.91640383,0.6677854,1.2298586,1.2948788,1.3990394,1.221853,1.1492667,0.8088033
0.68473697,0.8167743,0.46347702,0.36116874,0.4140906,0.7031415,0.787497,0.72639215
-0.05290157,-0.3559809,-1.2654798,-1.320547,-1.2857404,-1.0060049,-1.0751282,-0.5576264
-0.15096912,-0.10482824,-0.5027769,-0.48539513,-0.3690091,-0.19197993,-0.058261976,0.09634576
-1.609191,-1.8224571,-2.5848825,-2.6578274,-2.6136456,-2.5805006,-2.233769,-2.0516605
2.0136235,2.1810868,1.8282495,1.9038653,1.4980949,1.4574919,1.2470423,0.98425925
-0.6853662,-0.8667999,-0.13613996,-0.026839694,0.026278693,-0.064979784,-0.11692733,-0.46989846
0.23703727,0.05373848,0.43404797,0.43275318,0.5290324,0.521057,0.41594967,0.26914328
-1.286563,-1.3893251,-1.0999415,-1.2396255,-1.4090927,-1.6134634,-1.7204471,-1.59707
0.026689487,0.22294727,0.9784854,1.0396649,0.82433015,0.22574343,0.07862386,-0.28912568
-0.82749313,-0.8667999,0.087030366,0.050969485,0.09356172,-0.38630545,-0.44936436,-0.8819541
-0.5176565,-0.6422524,-0.1520807,-0.21980646,-0.05875958,-0.23941372,-0.31736732,-0.56826013
-0.73511064,-0.79230547,-0.09567501,-0.005053125,-0.069038935,-0.24094383,-0.25381318,-0.71713185
1.0940624,1.1786045,0.73814815,0.61223304,0.74770224,0.8071899,0.7239428,0.9098234
0.68615824,0.5943552,1.4150164,1.2284817,1.3784807,1.2249132,1.0368247,0.83804595
2.51391,2.5429168,1.9520967,2.0242102,1.7261096,1.8430827,1.8190296,2.1592824
0.6079885,0.7295094,0.53704965,0.49188817,0.74116087,0.79647905,0.88527256,0.9550166
2.3462005,2.3854144,1.855226,2.0024238,1.670975,1.8476729,1.8483622,2.1087725
-0.2760408,-0.4730436,0.22068733,0.17235179,0.34026617,0.20432173,0.29373017,-0.015308035
0.053693596,0.18463585,-0.23423679,-0.16897114,-0.37274703,0.040598646,0.28395262,0.24521747
-0.08559076,0.059059512,-0.42307323,-0.34637606,-0.20360498,0.019176936,0.16173312,0.15483108
-1.5679741,-1.7586046,-2.6253474,-2.6733892,-2.5818732,-2.546838,-2.4830968,-2.0224178
-0.14386278,0.16228752,-0.19131942,-0.14095983,-0.1606186,-0.19810042,-0.08759466,-0.10835286
-0.31441507,0.13781077,1.150155,1.1776464,0.9607652,0.38487613,0.1666219,-0.45660636
0.34931752,0.28360704,0.16673407,0.10387973,0.2066346,0.3542737,0.5088365,0.556253
-0.08701202,-0.4921993,-1.493555,-1.5187011,-1.4941308,-1.218692,-1.0751282,-0.31570992
-0.61288154,-0.6209683,0.2746406,0.3715433,0.25242445,-0.12618467,-0.22936927,-0.67193866
-0.21066242,0.042032212,-0.40468007,-0.4158856,-0.2643466,0.046719134,0.23995359,0.13888054
0.30810073,0.14100339,0.7209812,0.5966712,0.8392819,0.6434668,0.56261307,0.25585115
-0.0031571595,-0.034590635,-0.9527962,-1.0176098,-0.9867047,-0.8958361,-0.71335846,-0.40077946
0.57672054,0.7316378,0.45489356,0.3829553,0.48511156,0.67712945,0.76794183,0.8858976
-0.51481396,-0.17187323,0.5811932,0.75955176,0.68602616,0.1890205,-0.014262955,-0.4619232
-0.19218594,-0.5134834,-1.4518639,-1.5249258,-1.4399307,-1.420668,-1.3488998,-0.8048598
-0.31441507,-0.20912045,-0.49296722,-0.50095695,-0.34471247,-0.2593053,-0.16581513,-0.11101128
-1.1870742,-0.7880487,-0.20358153,-0.18038315,-0.4447025,-0.9754025,-1.2169027,-1.3578119
-0.9099267,-1.0541002,0.05637511,0.10906701,0.023475235,-0.32357043,-0.41025412,-0.7915677
1.0187352,1.4893527,0.9453777,0.89753336,0.9560928,0.89134663,1.0368247,0.90450656
-0.3073087,-0.5549875,-1.3574456,-1.3537456,-1.2857404,-0.9830531,-1.0066853,-0.5948444
0.51276344,0.042032212,0.4021665,0.24808607,0.4636184,0.54553896,0.27906385,0.41269815
-0.3996912,-0.01330651,-0.02210237,0.00013415376,-0.17276694,-0.19810042,-0.14626001,-0.36356154
2.4101574,2.5312107,2.0612295,2.1341805,1.8952518,1.9119381,2.0243583,2.1699162
-0.10122471,0.056931097,-0.04662658,0.006358888,-0.0064283353,0.31143028,0.22528726,0.39940605
-0.49207368,-0.57946426,-0.25385615,-0.3245895,-0.20360498,-0.42455852,-0.5031409,-0.63472074
-0.048637763,-0.38365027,-1.446959,-1.4512664,-1.4950653,-1.2355232,-1.0995721,-0.29710093
-0.9056629,-0.90298295,-0.018423738,0.069643684,0.026278693,-0.28072703,-0.43469802,-0.66928023
-0.6597834,-0.6901417,-0.34827438,-0.441822,-0.18958768,-0.31591982,-0.30758974,-0.5496512
-0.60293263,-0.15697435,-0.098127425,-0.12539798,-0.33162963,-0.20575103,-0.19025904,-0.45394793
-0.683945,-0.701848,-0.1900932,-0.11398598,-0.27649495,-0.27460653,-0.3955878,-0.66928023
-0.94830096,-1.2775835,-0.3078094,-0.43352234,-0.23444304,-0.5469683,-0.2978122,-1.0095584
0.6747881,0.8338016,0.6106223,0.5198995,0.6505157,0.7352741,0.99282575,0.8646302
0.13896973,-0.2006068,0.24889018,0.1464154,0.3243799,0.21350245,0.29373017,0.14951423
-0.73511064,-0.7816634,0.3445346,0.35701892,0.2954108,-0.0068351426,-0.21470293,-0.74371606
3.2316508,3.276155,2.2427087,2.3157353,2.1101837,2.0175166,2.1563554,2.443734
-0.13107136,0.16867276,-0.36911994,-0.21773155,-0.21762228,0.15229757,0.5235028,0.3037028
0.3279985,0.2452956,-0.74801904,-0.80700636,-0.8306455,-0.64030576,-0.47380826,0.09368733
-0.3996912,0.040968005,-0.25140375,-0.28101635,-0.26715007,-0.29449812,-0.23914683,-0.24924932
-1.1145895,-0.9157534,-0.17905731,-0.18245806,-0.45591635,-0.96010125,-1.1337935,-1.2860345
-0.3527893,-0.012242303,-0.105484694,0.017770901,-0.1886532,0.1477072,0.1910658,0.021909894
0.8851359,1.7607253,1.1145948,1.2388562,1.0000136,0.98315394,1.1052676,0.7769022
-0.020212386,0.25168085,-0.23301058,-0.19594498,-0.26901904,-0.1904498,-0.10714977,0.18939057
-0.51055014,-0.12504816,-0.087091535,0.053044397,0.07767545,-0.058859296,0.1177341,-0.22266509
3.0468857,3.2133667,2.3297696,2.4028816,2.0868216,1.4498413,1.3985945,1.4042902
-1.4471663,-1.7468984,-2.5799775,-2.6018047,-2.5753317,-2.4963439,-2.5173182,-2.0357099
0.37916416,0.15590228,0.4389528,0.34249455,0.60846376,0.49657503,0.44039357,0.41535658
-1.3519413,-1.3297296,-0.87677115,-0.94291306,-1.2016367,-1.5614393,-1.7840012,-1.6980901
0.2455649,-0.14633228,-1.1931335,-1.2531124,-1.2334092,-0.8973662,-0.78180134,0.080395214
-0.15523294,-0.23678981,-0.8326276,-0.7271223,-0.7250485,-0.3067391,-0.13159367,0.16546477
-0.16660309,-0.6358672,-1.6296644,-1.625559,-1.6847662,-1.1865593,-1.0360179,-0.24127404
0.83112764,1.4010236,0.8068159,0.942144,0.64677775,0.90205747,1.0808238,0.98425925
-1.1956018,-1.3616557,-0.5420157,-0.5310432,-0.85961455,-0.7535348,-0.8502443,-1.0680437
0.69184333,0.51347554,0.9404729,0.9836422,1.1327107,1.0152866,0.9048277,0.74765956
0.4516489,1.2307506,0.9306632,0.96289307,0.75985056,0.9602021,0.88527256,0.69980794
1.4706987,1.4627476,0.9895213,0.90064573,1.2915734,1.3457929,1.4817038,1.8429301
-0.35563186,-0.2176341,-0.4561809,-0.4252227,-0.34938487,-0.19963054,-0.048484415,-0.04189227
-0.5773498,-0.56456536,-0.33110744,-0.2166941,-0.26715007,0.09415292,-0.058261976,-0.20139769
-1.1160107,-1.1136957,-0.39854902,-0.46983328,-0.6138446,-1.1528966,-1.3049008,-1.371104
0.96046317,0.6997116,1.4358621,1.4048492,1.5728539,1.3151904,1.2665974,0.99489295
-1.1870742,-0.9317165,-1.7105943,-1.6795067,-1.6529936,-1.8169696,-1.78889,-1.4189557
1.2702998,1.2084023,0.7222074,0.6506189,0.93179613,1.0137564,1.1785994,1.6887416
-1.44006,-1.6011021,-2.436511,-2.4555235,-2.5155246,-2.4886932,-2.4537642,-1.9639325
-0.6512558,-0.36555877,0.90123415,0.9608182,0.7729334,0.1614783,-0.06803954,-0.5283838
0.40758955,0.088857286,-1.0521193,-1.026947,-1.1137949,-0.9922338,-0.78180134,-0.08708547
-0.73511064,-0.77102137,0.31878418,0.37465566,0.2346692,0.02223718,-0.19025904,-0.6187702
-0.668311,-0.09418618,-0.15575932,-0.16897114,-0.24752586,-0.32204032,-0.3222561,-0.52306694
