Model,Band_Selection,N_Bands,OA,AA,Kappa
SVM,PCA Loadings,10,0.9005,0.906,0.8922
SVM,Mutual Information,10,0.761,0.77,0.7413
SVM,K-Means Clustering,10,0.9477,0.9545,0.9433
SVM,Laplacian Score,10,0.8615,0.8723,0.8501
SVM,Genetic Algorithm,10,0.9651,0.9689,0.9622
SVM,QPSO,10,0.9703,0.9739,0.9678
SVM,Quantum Amplitude (Qiskit),10,0.8944,0.9079,0.8856
Random Forest,PCA Loadings,10,0.8851,0.8945,0.8756
Random Forest,Mutual Information,10,0.7333,0.7414,0.7113
Random Forest,K-Means,10,0.9231,0.9337,0.9167
Random Forest,Laplacian Score,10,0.8328,0.8418,0.8189
Random Forest,Genetic Algorithm,10,0.9262,0.9355,0.92
Random Forest,QPSO,10,0.9292,0.9382,0.9234
Random Forest,Quantum (Qiskit),10,0.8697,0.8809,0.859
XGBoost,PCA Loadings,10,0.8913,0.8985,0.8822
XGBoost,Mutual Information,10,0.7292,0.735,0.7067
XGBoost,K-Means,10,0.9262,0.9368,0.92
XGBoost,Laplacian Score,10,0.839,0.8494,0.8256
XGBoost,Genetic Algorithm,10,0.9374,0.9451,0.9322
XGBoost,QPSO,10,0.9313,0.9371,0.9256
XGBoost,Quantum (Qiskit),10,0.8749,0.8851,0.8645
LightGBM,PCA Loadings,10,0.8903,0.8985,0.8811
LightGBM,Mutual Information,10,0.7159,0.7279,0.6923
LightGBM,K-Means,10,0.9262,0.9369,0.92
LightGBM,Laplacian Score,10,0.8154,0.8299,0.8
LightGBM,Genetic Algorithm,10,0.9385,0.9456,0.9333
LightGBM,QPSO,10,0.9344,0.9398,0.9289
LightGBM,Quantum (Qiskit),10,0.8728,0.8812,0.8623
KNN,PCA Loadings,10,0.8574,0.862,0.8455
KNN,Mutual Information,10,0.7169,0.731,0.6935
KNN,K-Means,10,0.9138,0.9266,0.9067
KNN,Laplacian Score,10,0.8246,0.8373,0.8101
KNN,Genetic Algorithm,10,0.9323,0.9412,0.9267
KNN,QPSO,10,0.9456,0.9522,0.9411
KNN,Quantum (Qiskit),10,0.8544,0.867,0.8423


Model,Band_Selection,N_Bands,OA,AA,Kappa
KNN,PCA Loadings,10,0.8574,0.862,0.8455
KNN,Mutual Information,10,0.7169,0.731,0.6935
KNN,K-Means,10,0.9138,0.9266,0.9067
KNN,Laplacian Score,10,0.8246,0.8373,0.8101
KNN,Genetic Algorithm,10,0.9323,0.9412,0.9267
KNN,QPSO,10,0.9456,0.9522,0.9411
KNN,Quantum (Qiskit),10,0.8544,0.867,0.8423


Model,Band_Selection,N_Bands,OA,AA,Kappa
LightGBM,PCA Loadings,10,0.8903,0.8985,0.8811
LightGBM,Mutual Information,10,0.7159,0.7279,0.6923
LightGBM,K-Means,10,0.9262,0.9369,0.92
LightGBM,Laplacian Score,10,0.8154,0.8299,0.8
LightGBM,Genetic Algorithm,10,0.9385,0.9456,0.9333
LightGBM,QPSO,10,0.9344,0.9398,0.9289
LightGBM,Quantum (Qiskit),10,0.8728,0.8812,0.8623


Model,Band_Selection,N_Bands,OA,AA,Kappa
Random Forest,PCA Loadings,10,0.8851,0.8945,0.8756
Random Forest,Mutual Information,10,0.7333,0.7414,0.7113
Random Forest,K-Means,10,0.9231,0.9337,0.9167
Random Forest,Laplacian Score,10,0.8328,0.8418,0.8189
Random Forest,Genetic Algorithm,10,0.9262,0.9355,0.92
Random Forest,QPSO,10,0.9292,0.9382,0.9234
Random Forest,Quantum (Qiskit),10,0.8697,0.8809,0.859


Model,Band_Selection,N_Bands,OA,AA,Kappa
XGBoost,PCA Loadings,10,0.8913,0.8985,0.8822
XGBoost,Mutual Information,10,0.7292,0.735,0.7067
XGBoost,K-Means,10,0.9262,0.9368,0.92
XGBoost,Laplacian Score,10,0.839,0.8494,0.8256
XGBoost,Genetic Algorithm,10,0.9374,0.9451,0.9322
XGBoost,QPSO,10,0.9313,0.9371,0.9256
XGBoost,Quantum (Qiskit),10,0.8749,0.8851,0.8645


0,1,2,3,4,5,6,7,8,9
-0.5137479,-0.3676809,0.03913314,0.06510356,-0.24199206,-0.3808162,-0.38657862,-0.66859025,-0.20696557,-0.055211116
0.41231993,0.45485482,0.23413609,0.04650202,0.7192655,0.49601662,0.44765538,0.68400407,0.36047795,0.49675626
-1.3776296,-1.8945651,-2.6834083,-2.7158263,-2.2901428,-1.7030244,-1.9018201,-1.8588732,-1.7565228,-1.6261952
-1.4767911,-1.7716026,-2.440071,-2.412283,-2.0096543,-1.6612704,-1.5442911,-1.4440777,-1.6910485,-1.6261952
0.26777938,0.37367567,0.70497656,0.39316702,0.6520651,0.8578841,0.19227766,0.10689715,0.40412745,0.39060867
0.91485035,0.87030107,1.1116495,0.98757064,0.7923094,0.41250873,0.9924613,0.8282808,0.6878492,0.75151044
-0.08012631,0.2005731,0.02829964,0.23759052,0.41832468,0.03672324,0.20930283,0.14296633,0.31682846,0.2844611
1.7064619,1.4182602,0.843312,0.5986295,1.6483837,2.1383383,2.0480227,2.0185637,2.3901799,2.3649535
1.1804016,0.9383483,0.69080967,0.4278335,1.3240689,1.6233732,1.3159398,1.2070072,0.9060967,0.87888753
0.7098045,1.2570957,1.1833172,1.3384632,0.7923094,0.5795245,0.3114539,0.34134683,0.62237495,0.2844611
0.8442608,1.0553417,1.3283194,1.242919,0.9091796,0.67695034,0.7541087,0.73810786,1.1025195,1.0911827
-0.08348772,-0.1707021,-0.34003928,-0.5521292,0.13783616,0.20373902,0.039050993,0.052793376,0.09858094,0.24200208
0.17365997,0.26026365,0.60914177,0.3999312,0.3978724,0.41250873,0.37955466,0.3954506,0.66602445,0.47552675
0.5887938,0.64347696,0.8374786,0.47264633,0.63161284,0.4403447,0.6689828,0.6659695,0.796973,0.92134655
-0.32382837,-0.93235344,-0.18503694,-0.35765865,-0.79128206,-1.174141,-1.0505607,-1.2276626,-1.036306,-1.0954573
-0.6801376,-0.35813043,-0.2567047,-0.11245656,-0.3179577,-0.15812849,-0.5057549,-0.5243135,-0.44703782,-0.45857188
1.093005,0.67332226,0.29830372,0.06256699,0.8945709,1.4841933,1.3329649,1.4955606,1.2334679,1.0062646
0.41231993,0.7210747,0.76831084,1.017164,0.7397178,0.32900083,0.29442874,0.32331222,0.3386532,0.19954304
1.1904858,1.2093434,0.9474803,0.67810875,1.5665746,1.6372911,1.7756197,1.8562524,1.4298908,1.3459368
0.099709004,-0.21129167,-0.1408696,-0.3314474,0.1086186,-0.08853858,-0.16525121,-0.21772549,0.011281945,-0.30996528
0.10643182,-0.08713534,-1.0542167,-0.9638997,-0.4114539,0.20373902,0.44765538,0.3954506,0.3823027,0.2844611
0.024077324,0.24355029,-0.41254038,-0.21138291,0.03849647,0.38467276,0.29442874,0.26920846,0.62237495,0.68782187
-0.35912314,-0.52526397,-0.62504363,-0.6941773,-0.049156196,0.106313154,-0.01202456,0.052793376,-0.07601706,0.02970694
-0.63643926,-0.796259,-0.21253735,-0.107383415,-0.42898443,-0.61742187,-0.62493116,-0.66859025,-0.66528535,-0.56471944
1.3736825,0.77360237,0.43913922,0.13443656,1.0786414,1.1501617,0.9924613,0.8102462,0.8624472,0.87888753
0.26777938,0.26026365,0.8108115,0.53267854,0.33067203,0.18982103,-0.046074927,-0.073448755,-0.3160893,-0.16135868
0.5619026,1.186661,1.2208178,1.260675,0.85074455,0.4264267,0.41360503,0.43151978,0.1204057,0.2844611
-0.7356008,-0.40827048,0.6316421,0.7905635,-0.85556066,-1.271567,-0.8462586,-0.722694,-0.9271823,-0.8831622
0.9249346,1.2320257,0.6333088,0.8277666,1.5841051,1.692963,1.7926449,1.7300103,1.6263136,1.64315
-0.83812374,-0.8093909,-0.04836819,0.010989995,-0.899387,-1.3133209,-1.1016364,-1.1374896,-1.036306,-1.1379163
-0.5137479,-0.24113695,-0.19920382,-0.1868627,-0.13096535,-0.39473417,-0.16525121,-0.09148335,-0.44703782,-0.45857188
0.49635512,0.6207946,0.66580933,0.95374966,0.6754392,0.4403447,0.27740356,0.3593814,0.1204057,0.15708402
0.1854249,-0.12772492,-0.18920366,-0.3314474,0.17289722,0.28724688,-0.029049745,-0.073448755,-0.032367557,0.07216597
-0.65660775,-0.1707021,0.55080754,0.8007098,-0.81757784,-1.0906332,-0.96543485,-0.9932129,-0.75258434,-0.8194736
0.5854324,0.6554151,1.319986,1.1203179,0.7543266,0.24549295,0.3114539,0.28724307,0.4696017,0.2632316
-0.9238396,-1.0827736,-0.6142101,-0.50562537,-0.9724309,-1.257649,-1.3229637,-1.3358701,-0.9271823,-0.9468507
0.8795556,0.8058353,1.2966523,1.2395369,0.71634376,0.8439661,1.0775872,0.79221165,0.75332344,0.60290384
0.10643182,0.04418387,-0.6408772,-0.5166172,-0.052077953,0.45426267,0.44765538,0.43151978,0.53507596,0.4118382
2.9232914,2.5655124,1.787493,2.044476,2.0077596,2.458452,2.4225767,2.3972902,2.193757,2.2800355
-0.97426075,-0.67329645,-0.026701195,0.0042257993,-0.57215047,-0.56174994,-0.62493116,-0.5243135,-0.66528535,-0.6071785
0.037522957,-0.050127193,0.29663703,0.08708719,0.053105246,0.09239517,0.14120209,0.3593814,0.3386532,0.22077256
3.4241412,3.1409295,2.230833,2.5594006,2.2736394,2.5697958,2.7801056,2.8120859,2.5866027,2.51356
-0.67509544,-0.5718226,-0.09170218,0.014372093,-0.35301876,-0.5895859,-0.6930319,-0.66859025,-0.5998111,-0.37365383
2.714884,2.8568025,2.0008295,2.3488648,2.0954123,2.5976317,2.4566271,2.5235324,2.4338293,2.0252812
0.95182586,0.7091366,0.5074736,0.23082632,1.3123819,1.4006854,1.247839,1.2430763,1.3207669,1.5370024
0.4543375,0.94073594,0.9241466,0.8996361,0.7309525,0.4264267,0.44765538,0.48562357,0.884272,0.85765797
-1.1154399,-0.6434512,0.27163666,0.5132315,-1.0133355,-1.243731,-1.2037874,-1.2456973,-1.4073267,-1.4775885
0.12660025,0.26026365,0.315804,0.114143975,0.33651555,-0.060702622,0.49873096,0.48562357,-0.032367557,0.19954304
-0.16752292,-0.053708628,-0.030867925,0.19277774,0.44754222,0.5934425,0.4306302,0.3954506,0.49142647,0.73028094
0.77199054,0.7867343,1.3883203,1.209098,0.8770403,0.5795245,0.5668317,0.34134683,0.796973,0.49675626
3.2476673,3.8607974,2.70584,2.9195938,2.110021,2.0130765,1.894796,1.7480448,1.8445611,1.64315
0.39383218,0.20176691,0.16080165,0.36357364,0.26931515,0.2733289,0.2433532,0.32331222,-0.22879031,-0.35242432
-0.34567752,-0.2876956,-0.6875446,-0.5462106,-0.2653661,0.022805264,-0.046074927,-0.19969091,0.3386532,0.2632316
-1.0532539,-0.54078346,0.041633178,0.2815578,-0.51955885,-0.6591758,-0.6930319,-0.6866248,-0.5343368,-0.45857188
-0.5994638,-0.43930957,0.07913374,-0.08370873,-0.38223633,-0.32514426,-0.67600673,-0.79483235,-0.46886256,-0.35242432
-0.52047074,-0.78193325,-0.6417105,-0.6831855,-0.601368,-0.31122628,-0.77815783,-0.7587632,-0.2724398,-0.055211116
-0.19273348,0.051346734,-0.02586785,0.2511189,0.43293345,0.45426267,0.5327813,0.5036581,0.076756194,0.050936457
1.3854475,0.9980388,0.7708109,0.42952457,1.6191661,1.720799,1.6053679,1.6398374,1.6481383,1.4733139
0.6123237,0.5849802,1.0249815,0.9072458,0.5790212,0.28724688,0.6179073,0.68400407,0.36047795,-0.14012918
-0.04819294,0.18744117,1.0824823,1.2454556,-0.13973062,-0.25555438,-0.14822604,-0.25379467,-0.5561616,-0.585949
-0.34567752,-0.68642837,0.019132832,0.06425803,-0.44651496,-0.6591758,-0.8973341,-0.8850053,-0.5561616,-0.33119482
0.21903898,-0.07400341,-0.08336872,0.0769409,0.31021973,0.03672324,0.056076176,0.052793376,0.1204057,0.19954304
0.9686329,0.75688905,0.599975,0.32975268,1.1020155,1.0944898,0.8903102,0.75614244,0.9060967,1.0062646
0.94846445,0.82374245,-0.36253962,-0.21476501,0.17289722,0.9274741,1.1967634,1.3873531,1.4735403,1.558232
-0.4750917,-0.28411415,-0.21087067,-0.086245306,-0.16602641,-0.08853858,-0.09715048,-0.019344985,-0.09784181,-0.033981603
-0.09357194,0.63034505,0.55914104,0.27225703,1.0026758,0.8578841,0.5838569,0.34134683,0.60055023,0.7090514
0.5316499,0.49066916,0.3249708,0.16064781,0.6579086,0.67695034,0.6179073,0.52169275,0.57872546,0.75151044
-0.9507309,-1.1364951,-0.7592123,-0.57326734,-1.1827973,-1.271567,-1.2889134,-1.299801,-1.2982031,-1.371441
-0.24483529,-0.18383402,-0.35420617,-0.49970672,0.19042777,-0.03286666,0.22632802,0.26920846,0.1204057,0.11462499
1.0560294,0.7294314,0.469973,0.27225703,1.2714773,1.6512091,1.0094864,0.7200733,1.495365,1.5370024
-0.58601815,-0.36887473,-0.2892052,-0.13613124,-0.16894817,-0.10245656,-0.13120085,-0.12755252,0.18587995,0.30569062
0.52324635,0.20892978,0.039966483,-0.10061922,0.5877865,0.53777057,0.37955466,0.4134852,0.49142647,0.4330677
1.0039277,1.0231088,0.75497735,0.4278335,1.4146434,1.8043069,1.520242,1.567699,1.3862412,1.3247073
0.12491955,-0.19338451,-1.3625548,-1.2598332,-0.16602641,0.5238526,1.0094864,0.95452297,1.0806947,1.0487236
0.7904783,0.9264102,1.0499818,0.9943348,0.6988132,0.46818066,1.0775872,1.1168343,0.6878492,0.60290384
-1.0045134,-0.85356194,-0.5558759,-0.664584,-1.0863794,-1.2994028,-0.96543485,-0.9210745,-1.3636774,-1.3502115
0.6509799,0.687648,0.52330714,0.27310255,1.239338,1.2615056,0.9073354,0.8463154,1.2552928,1.1761007
-1.3104016,-1.358544,-1.9633973,-1.8973585,-1.7087134,-1.3133209,-1.2037874,-1.1555243,-1.4509763,-1.1803753
-1.4549421,-1.5901433,-2.1925673,-2.1890645,-2.0505588,-1.6473525,-1.7485933,-1.6424582,-1.7128732,-1.6049657
0.81568885,0.7879281,1.2941523,1.1439927,0.77770066,0.7047863,0.54980654,0.43151978,0.1640552,0.17831354
-0.8229974,-0.82132906,0.029132986,0.08539614,-0.7620645,-0.9375354,-0.86328375,-0.722694,-1.1672546,-1.2228343
0.85938716,0.6769037,1.0774822,0.71953946,0.5030556,0.217657,0.49873096,0.6118657,0.3823027,0.68782187
0.6627448,0.7174933,0.3666381,0.10653425,1.1253896,1.2336696,1.3329649,1.2430763,0.9060967,0.75151044
-0.30870202,-0.19815975,0.58080804,0.57664585,-0.31503594,-0.32514426,-0.43765417,-0.5243135,-0.33791405,-0.54348993
-1.0095556,-0.74492514,0.14996815,-0.06003405,-1.2353889,-1.0767152,-1.1697371,-1.3358701,-0.9490071,-0.8194736
-0.5994638,-0.247106,-0.27420497,-0.08286321,-0.101747796,0.050641224,-0.11417566,-0.037379578,-0.40338832,-0.37365383
2.3938696,2.1285777,1.3374863,0.9588228,1.955168,2.2914362,2.541753,2.6137052,2.542953,2.4923306
-0.16920362,-0.17308973,-0.2675382,-0.43037376,0.24301936,0.31508285,-0.09715048,-0.16362172,0.14223045,0.58167434
-0.6431621,-0.7879023,-0.6842112,-0.52507246,-0.4844978,-0.5895859,-0.5057549,-0.48824435,-0.77440906,-0.9043917
0.27282152,0.47992486,0.3049705,0.43206114,-0.1806352,-0.03286666,0.2603784,0.28724307,-0.07601706,-0.16135868
0.13164237,-0.25188124,0.2924703,0.15642019,0.06771402,0.106313154,0.17525247,0.19707009,0.4696017,0.64536285
-0.3910565,-0.13966303,0.42663902,0.66035277,-0.4844978,-0.90969944,-0.6930319,-0.6505557,-0.66528535,-0.8194736
-1.273426,-0.89057004,0.01163272,0.16064781,-1.3259634,-1.4942546,-1.2037874,-1.3358701,-1.036306,-1.0954573
-1.4566227,-1.7166873,-2.5200725,-2.5340385,-2.1586637,-1.7865323,-1.8677696,-1.8588732,-1.7128732,-1.7748017
-0.32887048,-0.51332587,-1.5542244,-1.5583034,-0.61597675,0.30116487,0.39657983,0.5036581,0.4259522,0.34814966
0.928296,0.7676333,1.0608153,0.88695323,1.0289717,0.76045823,0.9243606,0.86435,1.1243442,1.2397892
-0.84148514,-0.8965391,-0.22503754,-0.4143088,-0.8088126,-0.99320734,-0.8122082,-0.90303993,-1.3200278,-1.286523
0.7518221,0.8726887,1.4791551,1.1854234,0.71634376,0.3429188,0.9243606,1.2250417,0.2950037,-0.22504723
-0.3843337,-0.40468904,0.13163453,0.3196064,-0.37639284,-0.56174994,-0.43765417,-0.32593304,-0.5779863,-0.628408
-0.75913066,-0.78670853,-0.4942083,-0.421073,-0.47865427,-0.90969944,-0.65898156,-0.83090156,-0.81805855,-0.86193264
-0.054915752,-0.15398875,-0.41254038,-0.23590313,0.03557471,-0.24163638,-0.47170454,-0.61448646,-0.1851408,-0.012752088
1.5283073,1.2523205,0.7616441,0.45150822,1.3883475,1.720799,1.6394182,1.7480448,1.6699631,1.558232
-1.5994825,-1.8623322,-2.660908,-2.6659403,-2.2112553,-1.897876,-1.7996689,-1.7687004,-1.8001722,-1.7323427
2.0056272,1.7943107,1.2783186,0.9131645,1.9259505,2.0826664,2.1501737,2.2169442,2.826675,2.7258554
0.3602181,0.40590858,0.2924703,0.1910867,0.6199258,0.41250873,0.27740356,0.5757965,0.2077047,0.07216597
-0.5994638,-0.5109382,-0.16253659,-0.019448884,-0.3296447,-0.28339034,-0.01202456,-0.10951794,-0.44703782,-0.47980142
-0.40114075,-0.18860927,0.81164485,0.8751159,-0.4757325,-0.5895859,-0.65898156,-0.722694,-0.8398833,-0.8194736
0.4375305,0.71391183,0.6491424,0.54620695,0.9968323,0.8996381,0.873285,0.9004192,0.7314987,0.15708402
-0.031385902,0.2447441,1.0808157,1.3579103,-0.011173376,-0.13029252,-0.13120085,-0.21772549,-0.5561616,-0.585949
0.9131697,0.8225486,0.78247774,1.0839604,0.77770066,0.39859074,0.17525247,0.16100092,0.4696017,0.36937916
-0.75240785,-0.3784252,0.28997028,0.37371996,-0.37639284,-0.6035039,-0.43765417,-0.34396762,-0.3160893,-0.35242432
-0.30534062,-0.2148731,0.26746994,0.10484321,-0.350097,-0.56174994,-0.420629,-0.5784173,-0.77440906,-0.43734238
0.09466689,-0.10026726,-0.22753759,-0.369496,0.21672356,0.008887283,0.15822728,0.10689715,-0.11966656,0.17831354
-0.6448428,-0.35096756,-0.20170386,-0.05157881,0.01804418,-0.32514426,-0.38657862,-0.47020978,-0.5561616,-0.7982441
0.23248461,0.6339265,0.3191374,0.49209338,1.0903285,0.7047863,0.6179073,0.6659695,0.66602445,0.51798576
-0.6801376,-0.6721027,0.16663507,0.114143975,-0.6101333,-0.8122736,-0.9484097,-0.8850053,-0.68711007,-0.43734238
-0.118782505,-0.46915483,-1.3800551,-1.2733616,-0.6481161,0.106313154,-0.16525121,-0.18165632,0.09858094,-0.033981603
2.4627786,2.202594,1.4774884,1.850851,2.1450822,2.4862878,2.354476,2.3071172,2.3901799,2.343724
-1.1036749,-0.73298705,-0.2625381,-0.127676,-1.1915625,-1.3689928,-1.1697371,-1.209628,-1.1454298,-0.9893097
-0.09693335,-0.058483873,-0.2950386,-0.48956043,0.30437624,-0.01894868,0.056076176,0.14296633,-0.1851408,-0.07644063
0.9400609,0.7747962,1.4599881,1.1245456,0.77185714,0.6073605,0.6179073,0.53972733,0.011281945,-0.22504723
-0.14399306,-0.4631858,-1.3625548,-1.3756701,-0.8029691,-0.33906224,-0.28442752,-0.23576008,-0.16331606,-0.055211116
0.64929914,0.75092,0.38747177,0.5935563,1.4175651,0.74654025,1.1286627,1.2611109,0.6441997,0.4118382
0.3131584,0.9096968,0.89914626,1.1583666,0.5965518,0.3429188,0.37955466,0.34134683,0.27317894,0.24200208
0.5619026,0.90730923,0.90997976,0.7178484,0.7806224,0.62127846,0.60088205,0.5938311,0.97157097,0.73028094
0.24256884,0.624376,0.55830765,0.33144373,1.1107808,0.67695034,0.49873096,0.7200733,0.4696017,0.4542972
-0.48853734,-0.6804593,-1.5733913,-1.6115713,-0.9052305,-0.29730833,-0.09715048,-0.16362172,-0.09784181,-0.24627675
-0.71039027,-1.1030684,-0.452541,-0.43629238,-1.1068317,-1.2994028,-1.1016364,-1.1735588,-0.70893484,-0.86193264
0.41231993,0.6076626,0.36247137,0.113298446,0.8916491,0.8439661,0.5838569,0.4134852,0.9933957,1.2397892
0.29130924,0.1241692,0.17746857,0.39401254,0.6666739,0.32900083,0.5838569,0.7200733,0.4696017,0.050936457
0.8745135,0.9646121,0.4624729,0.634987,1.3912693,1.4424393,1.4180908,1.4053876,1.05887,1.1761007
-0.30365992,-0.50258154,-0.123369336,0.1082253,-0.40561038,-0.61742187,-0.5057549,-0.36200222,-0.6434606,-0.69209653
0.6711483,0.97774404,1.4816551,1.2953415,1.1137025,0.73262227,0.7200584,0.6479349,0.796973,0.60290384
0.60055876,0.5229021,0.24996966,0.08539614,0.8711968,0.94139206,0.7200584,0.79221165,0.8624472,0.79396945
-0.21290192,-0.06922817,-0.21503739,-0.36273178,0.23133235,0.2733289,-0.16525121,-0.21772549,-0.032367557,-0.43734238
1.0913243,0.8679134,0.59414154,0.323834,1.4964525,1.5677012,1.435116,1.5316298,1.3862412,1.1761007
-0.6213129,-0.6876222,0.05913344,0.068485655,-0.6422726,-0.88186353,-0.8803089,-0.9391091,-0.81805855,-0.69209653
0.73333436,0.60527503,1.0516485,0.86327857,0.66375214,0.49601662,0.60088205,0.6118657,0.14223045,0.32692012
-0.031385902,-0.03102622,-0.100868985,0.0769409,0.40663764,0.008887283,0.0050006234,-0.073448755,0.2950037,0.17831354
0.47282526,-0.08474772,-0.70004475,-0.5605845,-0.24783556,0.09239517,0.3114539,0.34134683,0.2513542,0.32692012
-0.6078673,-0.88818246,-0.3075388,-0.28409803,-0.6276638,-0.6035039,-0.9143593,-0.8850053,-0.6216358,-0.7770146
-0.8095518,-0.6350945,-0.24753788,-0.010148115,-0.63058555,-1.0210433,-0.8462586,-0.812867,-0.5343368,-0.628408
-0.06331927,-0.35096756,0.013299412,0.19362326,-0.17479168,-0.22771841,-0.5057549,-0.6505557,-0.6434606,-0.5010309
0.29298994,-0.22203597,-1.3883885,-1.3122557,-0.27413136,0.41250873,1.2137886,1.0807651,0.8624472,0.77273995
1.2728403,1.7119377,1.2416514,1.3283169,1.1692159,0.67695034,0.9924613,0.75614244,1.0370452,1.1973302
-1.120482,-0.6804593,0.40747204,0.6273773,-1.1915625,-1.1880591,-1.3059386,-1.3178356,-1.0581309,-0.9893097
1.3400685,1.1066756,1.2441515,1.1160903,0.94716245,0.73262227,0.873285,0.91845375,0.60055023,0.60290384
1.0795593,0.6542213,0.6824762,0.4650366,0.44754222,0.37075478,0.4306302,0.23313928,0.6878492,0.87888753
0.6745097,0.22444932,-0.93338156,-0.80832314,0.24886288,1.0666538,1.5713176,1.4955606,1.495365,1.600691
-1.0952715,-1.0099511,-0.7208784,-0.91993237,-1.0454748,-1.1463051,-1.254863,-1.3539047,-1.4291515,-1.286523
-0.05827716,-0.2148731,-0.35920626,-0.19870006,0.23133235,-0.046784643,-0.23335195,-0.27182928,-0.07601706,-0.16135868
-1.6599879,-1.9112785,-2.7134087,-2.7031434,-2.2463164,-1.8561221,-1.714543,-1.7326312,-1.2545536,-1.1803753
0.37534443,-0.014312867,-1.0583835,-1.0044848,-0.26244435,0.55168855,0.97543615,0.79221165,0.9497462,0.94257605
0.0022281746,-0.10384869,-0.1717034,-0.30523613,0.3248285,0.24549295,-0.01202456,-0.019344985,-0.16331606,-0.1825882
0.8005625,1.060117,0.79331124,1.0738142,0.725109,0.66303235,0.37955466,0.34134683,0.9060967,1.1548712
-0.36752665,-0.25426885,-0.9808823,-0.87258303,-0.5166371,-0.116374545,-0.1822764,-0.25379467,0.31682846,0.39060867
-1.8179742,-1.8468127,-2.6667414,-2.652412,-2.2375512,-1.6891063,-1.5783415,-1.4621123,-1.8656465,-1.8384904
-0.5675304,-0.050127193,0.845812,1.0078632,-0.5137153,-0.8401096,-0.5398053,-0.5784173,-1.0144813,-1.371441
0.49971652,0.8380682,0.67997617,0.4887113,0.9968323,0.5934425,0.5838569,0.53972733,0.49142647,0.49675626
0.4442533,0.48947534,1.0024811,0.88695323,0.5147426,0.46818066,0.51575613,0.53972733,0.3823027,0.30569062
-0.89190626,-1.017114,-0.47004128,-0.43037376,-1.0571618,-1.2854849,-0.96543485,-0.9751783,-0.70893484,-0.69209653
0.42912695,0.3414428,0.15330154,0.047347542,0.82444876,0.8439661,0.60088205,0.5577619,0.7751482,0.7090514
0.5383727,0.53484017,-0.55087584,-0.42360955,0.22841059,0.95531005,1.2137886,1.2250417,1.146169,1.0062646
-0.21290192,-0.4739301,-1.4250557,-1.3849708,-0.5750722,0.106313154,0.51575613,0.48562357,0.7314987,0.79396945
-0.5910603,-0.68642837,-0.4108737,-0.2654965,-0.2975054,-0.61742187,-0.5227801,-0.6866248,-0.5779863,-0.7770146
-0.16920362,-0.3211223,-0.40337357,-0.2240658,-0.05499971,-0.060702622,0.022025807,-0.0013103951,0.1204057,0.22077256
0.37870586,-0.3652933,-1.3883885,-1.4187918,-0.37931457,0.4264267,0.8562598,0.95452297,0.49142647,0.2632316
2.7132034,2.4532943,1.7108251,2.0985897,2.314544,2.7368116,2.72903,2.7399473,2.4774787,2.301265
0.46610245,0.2005731,0.4099721,0.25450101,0.35112432,0.217657,0.41360503,0.28724307,0.7314987,0.53921527
-1.4280508,-1.6641597,-2.1817338,-2.239796,-2.0564022,-1.925712,-1.6294171,-1.606389,-1.3636774,-1.4351295
-0.14063166,0.276977,0.4733064,0.6654259,-0.13096535,-0.21380042,-0.28442752,-0.36200222,-0.14149131,-0.16135868
-0.67509544,-0.7389561,-0.6117101,-0.39486173,-0.53416765,-0.5895859,-0.65898156,-0.5603827,-0.8835328,-1.0529983
-0.44988114,-0.75686324,-0.18003686,-0.074407965,-0.45820197,-0.54783195,-0.76113266,-0.7587632,-0.5343368,-0.33119482
-0.04651224,-0.13608159,0.13413458,-0.027904127,0.12322738,0.03672324,-0.23335195,-0.19969091,-0.1851408,-0.28873578
0.68963605,0.14446399,-1.0200496,-0.9097861,0.07063578,0.8439661,1.0094864,1.0266613,1.408066,1.4733139
-1.0448503,-0.9407101,-0.61504346,-0.49040595,-0.72116,-0.8401096,-0.7100571,-0.3980714,-0.79623383,-0.7557851
0.5619026,0.11700633,0.2974704,0.10737978,0.2605499,0.28724688,0.14120209,0.23313928,0.09858094,-0.033981603
-0.21626331,0.18744117,1.0399817,1.122009,0.05018349,-0.074620605,-0.063100114,-0.037379578,-0.25061506,-0.28873578
-0.1154211,-0.1372754,0.009132682,-0.03213175,-0.084217265,0.17590305,0.022025807,0.21510468,0.14223045,0.09339548
1.7064619,1.4755632,1.0116479,0.6738811,1.6308532,1.8599788,1.9118211,1.7300103,1.582664,1.64315
0.73501503,0.72823757,0.56664115,0.40584987,0.84197927,0.37075478,0.7030332,0.73810786,0.3386532,0.36937916
-1.1188012,-1.0242769,-0.40504026,-0.20630977,-1.0104138,-1.201977,-1.0165104,-1.0292821,-1.0144813,-0.9043917
-0.10533687,-0.31634703,-0.45170766,-0.52591795,0.12614913,0.050641224,-0.11417566,-0.05541417,-0.032367557,0.07216597
2.380424,2.4031541,1.6974916,1.9979722,2.2853265,2.7228937,2.439602,2.3071172,2.4556541,2.2375765
0.1434073,0.40590858,0.18163529,0.41261408,0.43877697,0.23157497,0.34550428,0.3593814,0.09858094,0.09339548
0.5417341,0.95744926,1.0824823,1.2040249,0.75724834,0.39859074,0.51575613,0.53972733,0.4259522,0.32692012
-0.6885411,-0.39991382,0.21830252,0.5056218,-0.6101333,-0.99320734,-0.7100571,-0.63252103,-0.70893484,-0.7345556
